id,user_id,barcode,description,final_price,item_price,needs_fetch_review,partner_item_id,prevent_target_gap_points,quantity_purchased,user_flagged_barcode,user_flagged_new_item,user_flagged_price,user_flagged_quantity,needs_fetch_review_reason,points_not_awarded_reason,points_payer_id,rewards_group,rewards_product_partner_id,user_flagged_description,original_meta_brite_barcode,original_meta_brite_description,brand_code,competitor_rewards_group,discounted_item_price,original_receipt_item_text,item_number,original_meta_brite_quantity_purchased,points_earned,target_price,competitive_product,original_final_price,original_meta_brite_item_price,deleted,price_after_coupon,metabrite_campaign_id
60088a100a7214ad890000bd,6008896c633aab121bb8e11d,815473013279,Borden 2% Reduced Fat Milk,4.15,4.15,,1318,,1.0,,,,,,,,,,,,,BORDEN,,4.15,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
60088d5d0a7214ad890000ed,60088d5cb6310511daa4ee6f,4011,ITEM NOT FOUND,21.00,21.00,False,1,True,1.0,4011,True,21.00,1.0,,,,,,,,,,,,,,,,,,,,,,
600887560a720f05fa000098,6008873eb6310511daa4e8eb,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60088a4e0a720f05fa0000da,60088a46b6310511daa4ec97,4011,ITEM NOT FOUND,20.00,20.00,False,1,True,1.0,4011,True,20.00,1.0,,,,,,,,,,,,,,,,,,,,,,
60088e7f0a720f05fa00011e,54943462e4b07e684157a532,4011,ITEM NOT FOUND,1,1,False,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60088e7f0a720f05fa00011e,54943462e4b07e684157a532,028400642255,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,10.00,10.00,False,2,True,1.0,028400642255,True,10.00,1.0,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS SPICY SWEET CHILI SINGLE SERVE,5332f5fbe4b03c9a25efd0ba,,,,,,,,,,,800,,,,,,
60083ab50a7214ad89000049,60083a1e325c8a17946255de,021000029778,,9.99,9.99,,1,,1.0,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
60088a460a720f05fa0000d5,60088a46b6310511daa4ec97,4011,ITEM NOT FOUND,28.00,28.00,False,1,True,3.0,4011,True,28.00,3.0,,,,,,,,,,,,,,,,,,,,,,
600841da0a7214ad89000051,6008412f6e64697abedcd5d5,044700072813,"OSCAR MAYER Deli Fresh Maple Honey 97% Fat Free Ham, 8 oz",4.66,4.66,,1,,4.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,559c2234e4b06aca36af13c6,,,,,,,,,,23.6,800,,,,,,
60085ba90a720f05fa00006a,60085b3dbe5fc90ee6a67b11,044700087145,OSCAR MAYER 10 OZ ROAST BEEF,9.99,9.99,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
60085ba90a720f05fa00006a,60085b3dbe5fc90ee6a67b11,044700087145,OSCAR MAYER 10 OZ ROAST BEEF,9.99,9.99,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
60085ba90a720f05fa00006a,60085b3dbe5fc90ee6a67b11,044700087145,OSCAR MAYER 10 OZ ROAST BEEF,9.99,9.99,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
60085ba90a720f05fa00006a,60085b3dbe5fc90ee6a67b11,044700087145,OSCAR MAYER 10 OZ ROAST BEEF,9.99,9.99,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
60085ba90a720f05fa00006a,60085b3dbe5fc90ee6a67b11,044700087145,OSCAR MAYER 10 OZ ROAST BEEF,9.99,9.99,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
6008878f0a7214ad8900007b,6008873eb6310511daa4e8eb,,DELETED ITEM,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
6008878f0a7214ad8900007b,6008873eb6310511daa4e8eb,051500720011,JIF CRMY PNT BTR JAR 40 OZ,2,2,,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6008625b0a7214ad89000063,600861d3be5fc9247bab3e0c,044700087329,OSCAR MAYER - Spicy Monterey Jack Beef Franks 12.00-oz,9.99,9.99,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
60088d920a720f05fa000109,60088d55633aab121bb8e41a,,DELETED ITEM,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
60088d920a720f05fa000109,60088d55633aab121bb8e41a,051500720011,JIF CRMY PNT BTR JAR 40 OZ,2,2,,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
600887ae0a7214ad8900008a,600887a5b6310511daa4e9a7,4011,,23.00,23.00,True,1,True,3.0,4011,True,23.00,3.0,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,
60088a490a720f05fa0000d6,60088a46b6310511daa4ec97,4011,ITEM NOT FOUND,28.00,28.00,False,1,True,3.0,4011,True,28.00,3.0,,,,,,,,,,,,,,,,,,,,,,
60088d580a7214ad890000eb,60088d58633aab121bb8e424,4011,ITEM NOT FOUND,26.00,26.00,False,1,True,7.0,4011,True,25.00,4.0,,,,,,,,,,,,,,,,,,,,,,
600887770a7214ad89000075,6008873eb6310511daa4e8eb,016000151024,Drumstick Vanilla Rte Cereal - 17.5Oz,10.00,10.00,,0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,DRUMSTICK CEREAL,5332f5f3e4b03c9a25efd0ae,,,,BRAND,,,,,,,,,,,,,
60088a4d0a7214ad890000c7,60088a46b6310511daa4ec97,4011,ITEM NOT FOUND,22.00,22.00,False,1,True,3.0,4011,True,22.00,3.0,,,,,,,,,,,,,,,,,,,,,,
60088d600a7214ad890000ef,60088d5cb6310511daa4ee6f,4011,ITEM NOT FOUND,23.00,23.00,False,1,True,5.0,4011,True,23.00,5.0,,,,,,,,,,,,,,,,,,,,,,
6008888f0a720f05fa0000b5,60088838633aab121bb8df69,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6008888f0a720f05fa0000b5,60088838633aab121bb8df69,1234,,2.56,2.56,True,2,True,3.0,1234,True,2.56,3.0,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,
60088a670a720f05fa0000e0,60088a25b6310511daa4ec42,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60088a670a720f05fa0000e0,60088a25b6310511daa4ec42,1234,,,,True,2,True,,1234,True,,,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,
600788cd0a7214ad8900003a,5cd06f1f2acf0a2667da628b,077567304124,MAGNUM FROZEN ICE CREAM NOVELTY VNL BN S SLT CRM SWR 9 CT 30.42 OZ,2.99,2.99,,1038,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,MAGNUM ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,,,2.99,,077567304124,,29.9,,,,,,,
60085bad0a720f05fa00006c,60085b3dbe5fc90ee6a67b11,044700064238,OSCAR MAYER Smoked Turkey Breast Club Pack,9.99,9.99,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
60085bad0a720f05fa00006c,60085b3dbe5fc90ee6a67b11,044700064238,OSCAR MAYER Smoked Turkey Breast Club Pack,9.99,9.99,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
60085bad0a720f05fa00006c,60085b3dbe5fc90ee6a67b11,044700064238,OSCAR MAYER Smoked Turkey Breast Club Pack,9.99,9.99,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
60085bad0a720f05fa00006c,60085b3dbe5fc90ee6a67b11,044700064238,OSCAR MAYER Smoked Turkey Breast Club Pack,9.99,9.99,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
60085bad0a720f05fa00006c,60085b3dbe5fc90ee6a67b11,044700064238,OSCAR MAYER Smoked Turkey Breast Club Pack,9.99,9.99,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
60088e670a720f05fa00011d,54943462e4b07e684157a532,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
600887970a7214ad8900007c,6008873eb6310511daa4e8eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088a4a0a7214ad890000c5,60088a46b6310511daa4ec97,4011,ITEM NOT FOUND,29.00,29.00,False,1,True,4.0,4011,True,29.00,4.0,,,,,,,,,,,,,,,,,,,,,,
600862490a720f05fa000072,600861d3be5fc9247bab3e0c,013120000843,ORE-IDA Hash Browns 27.00-oz,1,1,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
600862490a720f05fa000072,600861d3be5fc9247bab3e0c,013120000843,ORE-IDA Hash Browns 27.00-oz,1,1,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
600862490a720f05fa000072,600861d3be5fc9247bab3e0c,013120000843,ORE-IDA Hash Browns 27.00-oz,1,1,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
600862490a720f05fa000072,600861d3be5fc9247bab3e0c,013120000843,ORE-IDA Hash Browns 27.00-oz,1,1,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
600862490a720f05fa000072,600861d3be5fc9247bab3e0c,013120000843,ORE-IDA Hash Browns 27.00-oz,1,1,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
600862490a720f05fa000072,600861d3be5fc9247bab3e0c,013120000843,ORE-IDA Hash Browns 27.00-oz,1,1,,6,,1.0,,,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
600862490a720f05fa000072,600861d3be5fc9247bab3e0c,013120000843,ORE-IDA Hash Browns 27.00-oz,1,1,,7,,1.0,,,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
600862490a720f05fa000072,600861d3be5fc9247bab3e0c,013120000843,ORE-IDA Hash Browns 27.00-oz,1,1,,8,,1.0,,,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
600862490a720f05fa000072,600861d3be5fc9247bab3e0c,013120000843,ORE-IDA Hash Browns 27.00-oz,1,1,,9,,1.0,,,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
600862490a720f05fa000072,600861d3be5fc9247bab3e0c,013120000843,ORE-IDA Hash Browns 27.00-oz,1,1,,10,,1.0,,,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
60088af80a7214ad890000d6,60088af5633aab121bb8e31b,4011,ITEM NOT FOUND,20.00,20.00,False,1,True,3.0,4011,True,20.00,3.0,,,,,,,,,,,,,,,,,,,,,,
60088d5f0a720f05fa0000fc,60088d5cb6310511daa4ee6f,4011,ITEM NOT FOUND,25.00,25.00,False,1,True,1.0,4011,True,25.00,1.0,,,,,,,,,,,,,,,,,,,,,,
600862530a720f05fa000074,600861d3be5fc9247bab3e0c,021000006106,BREAKSTONE'S Cucumber Onion DRY Tub 8 OZ,9.99,9.99,,1,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
600862530a720f05fa000074,600861d3be5fc9247bab3e0c,021000006106,BREAKSTONE'S Cucumber Onion DRY Tub 8 OZ,9.99,9.99,,2,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
600862530a720f05fa000074,600861d3be5fc9247bab3e0c,021000006106,BREAKSTONE'S Cucumber Onion DRY Tub 8 OZ,9.99,9.99,,3,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
600862530a720f05fa000074,600861d3be5fc9247bab3e0c,021000006106,BREAKSTONE'S Cucumber Onion DRY Tub 8 OZ,9.99,9.99,,4,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
600862530a720f05fa000074,600861d3be5fc9247bab3e0c,021000006106,BREAKSTONE'S Cucumber Onion DRY Tub 8 OZ,9.99,9.99,,5,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
600862530a720f05fa000074,600861d3be5fc9247bab3e0c,021000006106,BREAKSTONE'S Cucumber Onion DRY Tub 8 OZ,9.99,9.99,,6,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
600862530a720f05fa000074,600861d3be5fc9247bab3e0c,021000006106,BREAKSTONE'S Cucumber Onion DRY Tub 8 OZ,9.99,9.99,,7,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
600862530a720f05fa000074,600861d3be5fc9247bab3e0c,021000006106,BREAKSTONE'S Cucumber Onion DRY Tub 8 OZ,9.99,9.99,,8,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
600862530a720f05fa000074,600861d3be5fc9247bab3e0c,021000006106,BREAKSTONE'S Cucumber Onion DRY Tub 8 OZ,9.99,9.99,,9,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
60088aff0a7214ad890000da,60088aff633aab121bb8e33d,,,,,False,1,True,,4011,True,28.00,4.0,,,,,,,,,,,,,,,,,,,,,,
6008f2be0a720f05fa000129,6008f02fb6310511daa4f314,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,11.76,11.76,,1009,,6.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,11.76,KNORR CREAMY CHICKEN,,,117.6,,,,,,,KNORR SIDES
6008f2be0a720f05fa000129,6008f02fb6310511daa4f314,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.54,5.54,,1012,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,5.54,KLEENEX TRUSTED CARE FACIAL TISSUES,,,55.4,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
6008f2be0a720f05fa000129,6008f02fb6310511daa4f314,,KLARBRUNN 12PK 12 FL OZ,6.80,6.80,,1015,,2.0,,,,,,,,,,,,,,,6.80,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
6008f2be0a720f05fa000129,6008f02fb6310511daa4f314,,"BORDEN 2% MILK, 1/2 GAL",9.44,9.44,,1018,,2.0,,,,,,,,,,,,,BORDEN,,9.44,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
6008f2be0a720f05fa000129,6008f02fb6310511daa4f314,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.83,6.83,,1021,,1.0,,,,,,,,,,,,,,,6.83,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.00,5.00,,1010,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,5.00,KLEENEX TRUSTED CARE FACIAL TISSUES,,,50.0,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
6009f5ea0a7214ada2000004,6009e60450b3311194385009,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,6.52,6.52,,1013,,4.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,6.52,KNORR CREAMY CHICKEN,,,65.2,,,,,,,KNORR SIDES
6009f5ea0a7214ada2000004,6009e60450b3311194385009,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.72,4.72,,1016,,4.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,4.72,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,,PEPSI 12 OZ 12 PACK
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,EMIL S SAUSAGE MUSHROOM PIZZA,6.73,6.73,,1019,,1.0,,,,,,,,,,,,,,,6.73,EMIL S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,GMILLS LCKYCART,10.99,10.99,,1024,,1.0,,,,,,,,,,,,,,,10.99,GMILLS LCKYCART,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,BCDLGHTSBRSMX0.99,0.79,0.79,,1025,,1.0,,,,,,,,,,,,,,,0.79,BCDLGHTSBRSMX0.99,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,BCHRSHYCHOCFRST,1.98,1.98,,1026,,1.0,,,,,,,,,,,,,,,1.98,BCHRSHYCHOCFRST,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,GMILLSCHEX,1.49,1.49,,1027,,1.0,,,,,,,,,,,,,,,1.49,GMILLSCHEX,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,GM CEREALRICE,2.49,2.49,,1028,,1.0,,,,,,,,,,,,,,,2.49,GM CEREALRICE,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,GM CEREALCRN,2.49,2.49,,1029,,1.0,,,,,,,,,,,,,,,2.49,GM CEREALCRN,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,BCPEANUTBUTTER,3.79,3.79,,1030,,1.0,,,,,,,,,,,,,,,3.79,BCPEANUTBUTTER,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,JACKLINKSORIGINA,5.99,5.99,,1031,,1.0,,,,,,,,,,,,,,,5.99,JACKLINKSORIGINA,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,TROLLISOU,6.98,6.98,,1032,,1.0,,,,,,,,,,,,,,,6.98,TROLLISOU,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,KRAFTVELVEETASHE,5.99,5.99,,1033,,1.0,,,,,,,,,,,,,,,5.99,KRAFTVELVEETASHE,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,511111802358,CRACKER BARREL,28.14,28.14,,1034,,1.0,,,,,,,559c2234e4b06aca36af13c6,,559c2234e4b06aca36af13c6,,,,CRACKER BARREL,,28.14,CRCKRBRL,,,140.7,,False,,,,,CRACKER BARREL CHEESE - CHUNK
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,ORBTGUM,6.45,6.45,,1036,,1.0,,,,,,,,,,,,,,,6.45,ORBTGUM,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,CHEEZITCRCKR,6.49,6.49,,1037,,1.0,,,,,,,,,,,,,,,6.49,CHEEZITCRCKR,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,SUNSHINEC,4.98,4.98,,1038,,1.0,,,,,,,,,,,,,,,4.98,SUNSHINEC,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,FOLGERSCOFFCLSC,9.99,9.99,,1039,,1.0,,,,,,,,,,,,,,,9.99,FOLGERSCOFFCLSC,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,FOLGERS COFFEE,9.99,9.99,,1040,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COFFEE,,,,,True,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,PLNTRCASHEWS33OZ,14.99,14.99,,1042,,1.0,,,,,,,,,,,,,,,14.99,PLNTRCASHEWS33OZ,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,KLLGO FUN PACKCRL,4.99,4.99,,1044,,1.0,,,,,,,,,,,,,,,4.99,KLLGO FUN PACKCRL,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,FRUITYSNACKS,5.99,5.99,,1047,,1.0,,,,,,,,,,,,,,,5.99,FRUITYSNACKS,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,PRGUSORGCRISPS,2.99,2.99,,1048,,1.0,,,,,,,,,,,,,,,2.99,PRGUSORGCRISPS,,,,,,,,,,
6009f5ea0a7214ada2000004,6009e60450b3311194385009,,PRINGLESCRISPS,2.99,2.99,,1049,,1.0,,,,,,,,,,,,,,,2.99,PRINGLESCRISPS,,,,,,,,,,
6008ee0e0a7214ad89000125,6008e9cdb6310511daa4f2e4,012000809965,MTN DEW REVOLUTION SODA WILDBERRY FRUIT FLVR CANS IN BOX 12 CT 144 OZ,8.99,8.99,,1032,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,MOUNTAIN DEW 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,,,8.99,ILDBERRY FRUIT FLVR CANS IN BOX 12 C,012000809965,,,,,,,,,
6008ee0e0a7214ad89000125,6008e9cdb6310511daa4f2e4,511111101451,QUAKER,3.99,3.99,,1042,,1.0,,,,,,Action not allowed for user and CPG,53e10d6368abd3c7065097cc,,53e10d6368abd3c7065097cc,,,,,,3.99,2.99 10 OUAKER OATS Q,511111101451,,,,,,,,,
6008ee0e0a7214ad89000125,6008e9cdb6310511daa4f2e4,005111116022,TTER BLUE KRAZY KRITTER BLUE 1,1.49,1.49,,1048,,1.0,,,,,,,,,,,,,,,1.49,TTER BLUE KRAZY KRITTER BLUE 1,005111116022,,,,,,,,,
6008ee0e0a7214ad89000125,6008e9cdb6310511daa4f2e4,511111602118,JELL-O,1.99,1.99,,1051,,1.0,,,,,,,559c2234e4b06aca36af13c6,,559c2234e4b06aca36af13c6,,,,,,1.99,LO JELL-O,511111602118,,10.0,,,,,,,
6008ee0e0a7214ad89000125,6008e9cdb6310511daa4f2e4,311111536044,LUCKY CHARMS UNICORN CEREAL FAMILY SIZE,6.58,6.58,,1088,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,LUCKY CHARMS UNICORN CEREAL FAMILY SIZE,5332f5f3e4b03c9a25efd0ae,,,,,,6.58,SI HIDDEN VALLEY SALAD DRESSING 21OZ,311111536044,,,,,,,,,
6008ee0e0a7214ad89000125,6008e9cdb6310511daa4f2e4,074682200294,R W KND FML BT VGTB JC BTL RFRG AFTR OPNN 32 FL OZ,7.89,7.89,,1091,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,7.89,ML BT VGTB JC BTL RFRG AFTR OPNN 32,074682200294,,,,,,,,,
6008ee0e0a7214ad89000125,6008e9cdb6310511daa4f2e4,011594404013,HWN ONN RNG SWT M GLDN CRSP BAG 4 OZ,1.49,1.49,,1112,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,1.49,AIIAN SWT HWN ONN RNG SWT M GLDN CRS,011594404013,,,,,,,,,
6009889f0a7214ad89000133,600987d77d983a11f63cfa92,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,9.99,9.99,,1,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,
6009889f0a7214ad89000133,600987d77d983a11f63cfa92,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,9.99,9.99,,2,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,
6009889f0a7214ad89000133,600987d77d983a11f63cfa92,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,9.99,9.99,,3,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,
6009889f0a7214ad89000133,600987d77d983a11f63cfa92,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,9.99,9.99,,4,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,
6009889f0a7214ad89000133,600987d77d983a11f63cfa92,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,9.99,9.99,,5,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,
6009f9000a7214ada2000005,6009f6927d983a124e9adaad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600988a30a720f05fa000132,600987d77d983a11f63cfa92,021000065547,,9.99,9.99,,1,,1.0,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,
600988a30a720f05fa000132,600987d77d983a11f63cfa92,021000065547,,9.99,9.99,,2,,1.0,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,
600988a30a720f05fa000132,600987d77d983a11f63cfa92,021000065547,,9.99,9.99,,3,,1.0,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,
